Item;SKU;Descrição;Qtd. Itens;Unid Med;Des Categoria;Peso Liquido;Peso Bruto SKU;Altura;Largura;Comprimento;Volume m3;Qtd. CX Altura;Qtd. CX Lastro;Cod. Barras;Clasificação ABC;Caixa
48FLQD15BF01;48FLQD15BF01CX ;PAINEL LED INFINITI QUAD15W BIV 6500K WT;60;PC;LAMPADA;0,285;4,6;0,29;0,31;0,595;0,053491;5;5;;;MASTER
48FLQD15BM01;48FLQD15BM01CX ;PAINEL LED INFINITI QUAD15W BIV 3000K ;60;PC;LAMPADA;0,001;17;0,33;0,52;0,53;0,090948;4;4;;;MASTER
48FLQD15BM01;48FLQD15BM01;PAINEL LED INFINITI QUAD15W BIV 3000K ;1;PC;LAMPADA;0,001;0,266;0,15;0,5;0,172;0,0129;2;8;;;UNIDADE
48FLQD27BM01;48FLQD27BM01;PAINEL LED INFINITI QUAD27W BIV 3000K WT;1;PC;LAMPADA;0,349;0,437;0,205;0,5;0,22;0,02255;3;160;;;UNIDADE
48FLQD27BM01;48FLQD27BM01CX ;PAINEL LED INFINITI QUAD27W BIV 3000K WT;40;PC;LAMPADA;0,349;19,9;0,43;0,52;0,465;0,103974;3;4;;;MASTER
48FLRD10BF01;48FLRD10BF01;PAINEL LED INFINITI RED 10W BIV 6500K ;1;PC;LAMPADA;0,001;0,184;0,125;0,5;0,147;0,009188;5;240;;;UNIDADE
48FLRD10BF01;48FLRD10BF01CX ;PAINEL LED INFINITI RED 10W BIV 6500K ;60;PC;LAMPADA;0,001;0,1;0,28;0,46;0,53;0,068264;5;4;;;MASTER
48FLRD10BM01;48FLRD10BM01CX ;PAINEL LED INFINITI RED 10W BIV 3000K ;60;PC;LAMPADA;0,001;0,1;0,28;0,417;0,53;0,061883;5;4;;;MASTER
48FLRD10BM01;48FLRD10BM01;PAINEL LED INFINITI RED 10W BIV 3000K ;1;PC;LAMPADA;0,001;0,19;0,125;0,5;0,147;0,009188;2;8;;;UNIDADE
48FLRD15BF01;48FLRD15BF01;PAINEL LED INFINITI RED 15W BIV 6500K ;1;PC;LAMPADA;0,001;0,247;0,15;0,5;0,172;0,0129;8;120;;;UNIDADE
48FLRD15BF01;48FLRD15BF01CX ;PAINEL LED INFINITI RED 15W BIV 6500K ;60;PC;LAMPADA;0,001;15,8;0,325;0,525;0,54;0,092138;4;4;;;MASTER
48FLRD15BM01;48FLRD15BM01;PAINEL LED INFINITI RED 15W BIV 3000K ;1;PC;LAMPADA;0,001;0,249;0,152;0,5;0,172;0,013072;4;240;;;UNIDADE
48FLRD15BM01;48FLRD15BM01CX ;PAINEL LED INFINITI RED 15W BIV 3000K ;60;PC;LAMPADA;0,001;0,01;0,33;0,52;0,53;0,090948;4;4;;;MASTER
48FLRD27BF01;48FLRD27BF01;PAINEL LED INFINITI RED 27W BIV 6500K WT;1;PC;LAMPADA;0,462;0,422;0,2;0,5;0,222;0,0222;6;80;;;UNIDADE
48FLRD27BF01;48FLRD27BF01CX ;PAINEL LED INFINITI RED 27W BIV 6500K WT;40;PC;LAMPADA;0,462;0,462;0,44;0,46;0,52;0,105248;3;4;;;MASTER
48FLRD27BM01;48FLRD27BM01;PAINEL LED INFINITI RED 27W BIV 3000K WT;1;PC;LAMPADA;0,462;0,424;0,2;0,5;0,222;0,0222;6;80;;;UNIDADE
48FLRD27BM01;48FLRD27BM01CX ;PAINEL LED INFINITI RED 27W BIV 3000K WT;40;PC;LAMPADA;0,462;18,5;0,42;0,456;0,53;0,101506;3;4;;;MASTER
48FNEOAZ127B;48FNEOAZ127BCX ;FITA LED DECORATIVA AZUL BLISTER NEON IP;20;CX;LAMPADA;0,001;16,7;0,335;0,29;0,755;0,073348;4;4;7,90841E+12;;MASTER
48FNEOAZ127B;48FNEOAZ127B;FITA LED DECORATIVA AZUL BLISTER NEON IP;1;CX;LAMPADA;0,001;0,835;0,325;0,27;0,04;0,00351;2;8;7,90841E+12;;UNIDADE
48FNEOAZ127R;48FNEOAZ127R;FITA LED DECORATIVA AZUL NEON IP65 50 ME;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOAZ12B0;48FNEOAZ12B0CX ;FITA LED DECORATIVA AZUL NEON IP65 5 MET;20;CX;LAMPADA;0,001;8,1;0,225;0,275;0,04;0,002475;9;5;7,90841E+12;;MASTER
48FNEOAZ12B0;48FNEOAZ12B0;FITA LED DECORATIVA AZUL NEON IP65 5 MET;1;CX;LAMPADA;0,001;0,405;0,21;0,26;0,25;0,01365;2;8;7,90841E+12;;UNIDADE
48FNEOAZ220B;48FNEOAZ220B;FITA LED DECORATIVA AZUL BLISTER NEON IP;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOAZ220B;48FNEOAZ220BCX ;FITA LED DECORATIVA AZUL BLISTER NEON IP;20;CX;LAMPADA;0,001;10;0,1;0,1;0,1;0,001;2;8;;;MASTER
48FNEOD127B0;48FNEOD127B0CX ;FITA LED DECORATIVA DOURADA BLISTER NEON;20;CX;LAMPADA;0,001;16,7;0,335;0,29;0,75;0,072863;4;4;7,90841E+12;;MASTER
48FNEOD127B0;48FNEOD127B0;FITA LED DECORATIVA DOURADA BLISTER NEON;1;CX;LAMPADA;0,001;0,835;0,325;0,265;0,04;0,003445;2;8;7,90841E+12;;UNIDADE
48FNEOD127R0;48FNEOD127R0;FITA LED DECORATIVA DOURADA NEON IP65 50;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;10;12;;;UNIDADE
48FNEOD12B00;48FNEOD12B00;FITA LED DECORATIVA DOURADA NEON IP65 5 ;20;CX;LAMPADA;0,001;8,1;0,23;0,27;0,41;0,025461;6;10;7,90841E+12;;MASTER
48FNEOD12B00;48FNEOD12B00UN ;FITA LED DECORATIVA DOURADA NEON IP65 5 ;1;CX;LAMPADA;0,001;0,405;0,021;0,026;0,025;0,000014;6;10;7,90841E+12;;UNIDADE
48FNEOD220B0;48FNEOD220B0CX ;FITA LED DECORATIVA DOURADA BLISTER NEON;20;CX;LAMPADA;0,001;16,7;0,33;0,24;0,75;0,0594;4;4;;;MASTER
48FNEOD220B0;48FNEOD220B0;FITA LED DECORATIVA DOURADA BLISTER NEON;1;CX;LAMPADA;0,001;0,835;0,32;0,265;0,04;0,003392;2;8;;;UNIDADE
48FNEOD220R0;48FNEOD220R0;FITA LED DECORATIVA DOURADA NEON IP65 50;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOD220R0;48FNEOD220R0;FITA LED DECORATIVA DOURADA NEON IP65 50;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOD220R0;48FNEOD220R0;FITA LED DECORATIVA DOURADA NEON IP65 50;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOF127B0;48FNEOF127B0;FITA LED DECORATIVA 6500K BLISTER NEON I;1;CX;LAMPADA;0,001;0,835;0,32;0,26;0,04;0,003328;4;80;7,90841E+12;;UNIDADE
48FNEOF127B0;48FNEOF127B0CX ;FITA LED DECORATIVA 6500K BLISTER NEON I;20;CX;LAMPADA;0,001;16,7;0,33;0,285;0,0795;0,007477;4;4;7,90841E+12;;MASTER
48FNEOF127R0;48FNEOF127R0;FITA LED DECORATIVA 6500K NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOF12B00;48FNEOF12B00CX ;FITA LED DECORATIVA 6500K NEON IP65 5 ME;20;CX;LAMPADA;0,001;8,1;0,215;0,27;0,41;0,023801;9;6;7,90841E+12;;MASTER
48FNEOF12B00;48FNEOF12B00;FITA LED DECORATIVA 6500K NEON IP65 5 ME;1;CX;LAMPADA;0,001;0,405;0,21;0,26;0,25;0,01365;2;8;7,90841E+12;;UNIDADE
48FNEOF220B0;48FNEOF220B0CX ;FITA LED DECORATIVA 6500K BLISTER NEON I;20;CX;LAMPADA;0,001;16,7;0,33;0,29;0,75;0,071775;4;4;7,90841E+12;;MASTER
48FNEOF220B0;48FNEOF220B0;FITA LED DECORATIVA 6500K BLISTER NEON I;1;CX;LAMPADA;0,001;0,835;0,32;0,27;0,04;0,003456;2;8;7,90841E+12;;UNIDADE
48FNEOF220R0;48FNEOF220R0;FITA LED DECORATIVA 6500K NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOF220R0;48FNEOF220R0;FITA LED DECORATIVA 6500K NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOM127B0;48FNEOM127B0CX ;FITA LED DECORATIVA 3000K BLISTER NEON I;20;CX;LAMPADA;0,001;16,7;0,335;0,29;0,74;0,071891;4;4;7,90841E+12;;MASTER
48FNEOM127B0;48FNEOM127B0;FITA LED DECORATIVA 3000K BLISTER NEON I;1;CX;LAMPADA;0,001;0,835;0,31;0,265;0,04;0,003286;2;8;7,90841E+12;;UNIDADE
48FNEOM127R0;48FNEOM127R0;FITA LED DECORATIVA 3000K NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOM12B00;48FNEOM12B00;FITA LED DECORATIVA 3000K NEON IP65 5 ME;20;CX;LAMPADA;0,001;8,1;0,225;0,275;0,41;0,025369;9;6;;;MASTER
48FNEOM12B00; 48FNEOM12B00UN;FITA LED DECORATIVA 3000K NEON IP65 5 ME;1;CX;LAMPADA;0,001;0,405;0,0215;0,026;0,025;0,000014;2;2;;;UNIDADE
48FNEOM220B0;48FNEOM220B0CX ;FITA LED DECORATIVA 3000K BLISTER NEON I;20;CX;LAMPADA;0,001;16;0,33;0,29;0,75;0,071775;4;4;;;MASTER
48FNEOM220B0;48FNEOM220B0;FITA LED DECORATIVA 3000K BLISTER NEON I;1;CX;LAMPADA;0,001;0,8;0,32;0,265;0,04;0,003392;2;8;;;UNIDADE
48FNEOM220R0;48FNEOM220R0;FITA LED DECORATIVA 3000K NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;10;12;;;UNIDADE
48FNEOM220R0;48FNEOM220R0;FITA LED DECORATIVA 3000K NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;10;12;;;UNIDADE
48FNEOVD127B;48FNEOVD127BCX ;FITA LED DECORATIVA VERDE BLISTER NEON I;18;CX;LAMPADA;0,001;16,7;0,335;0,29;0,75;0,072863;4;4;7,90841E+12;;MASTER
48FNEOVD127B;48FNEOVD127B;FITA LED DECORATIVA VERDE BLISTER NEON I;1;CX;LAMPADA;0,001;0,927;0,31;0,265;0,045;0,003697;2;8;7,90841E+12;;UNIDADE
48FNEOVD127R;48FNEOVD127R;FITA LED DECORATIVA VERDE NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOVD12B0;48FNEOVD12B0CX ;FITA LED DECORATIVA VERDE NEON IP65 5 ME;20;CX;LAMPADA;0,001;8,1;0,22;0,275;0,405;0,024503;9;5;7,90841E+12;;MASTER
48FNEOVD12B0;48FNEOVD12B0;FITA LED DECORATIVA VERDE NEON IP65 5 ME;1;CX;LAMPADA;0,001;0,4;0,21;0,26;0,025;0,001365;2;8;7,90841E+12;;UNIDADE
48FNEOVD220B;48FNEOVD220BUN ;FITA LED DECORATIVA VERDE BLISTER NEON I;1;CX;LAMPADA;0,001;0,839;0,031;0,0265;0,04;0,000033;80;4;7,90841E+12;;UNIDADE
48FNEOVD220B;48FNEOVD220B;FITA LED DECORATIVA DOURADA NEON IP65 5 ;20;CX;LAMPADA;0,001;16,7;0,835;0,295;0,755;0,185975;4;4;7,90841E+12;;MASTER
48FNEOVD220R;48FNEOVD220R;FITA LED DECORATIVA VERDE NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOVD220R;48FNEOVD220R;FITA LED DECORATIVA VERDE NEON IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOVM127B;48FNEOVM127B;FITA LED DECORATIVA VERMELHA BLISTER NEO;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;7,90841E+12;;UNIDADE
48FNEOVM127R;48FNEOVM127RCX ;FITA LED DECORATIVA VERMELHA NEON IP65 5;5;CX;LAMPADA;0,001;16,7;0,35;0,747;0,288;0,075298;4;4;;;MASTER
48FNEOVM127R;48FNEOVM127R;FITA LED DECORATIVA VERMELHA NEON IP65 5;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOVM12B0;48FNEOVM12B0CX ;FITA LED DECORATIVA VERMELHA NEON IP65 5;20;CX;LAMPADA;0,001;8,1;0,225;0,275;0,4;0,02475;9;5;7,90841E+12;;MASTER
48FNEOVM12B0;48FNEOVM12B0;FITA LED DECORATIVA VERMELHA NEON IP65 5;1;CX;LAMPADA;0,001;0,405;0,21;0,26;0,25;0,01365;2;8;7,90841E+12;;UNIDADE
48FNEOVM220B;48FNEOVM220BCX ;FITA LED DECORATIVA VERMELHA BLISTER NEO;20;CX;LAMPADA;0,001;16,7;0,335;0,29;0,755;0,073348;4;4;7,90841E+12;;MASTER
48FNEOVM220B;48FNEOVM220B;FITA LED DECORATIVA VERMELHA BLISTER NEO;1;CX;LAMPADA;0,001;0,835;0,31;0,27;0,04;0,003348;2;8;7,90841E+12;;UNIDADE
48FNEOVM220R;48FNEOVM220R;FITA LED DECORATIVA VERMELHA NEON IP65 5;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FNEOVM220R;48FNEOVM220R;FITA LED DECORATIVA VERMELHA NEON IP65 5;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FOTOCEL000;48FOTOCEL000;FOTOCELULA, 3 PINOS, EMBALAGEM TIPOCAIXA MATEIAL EMPREGADO PLASTICO METAIS E;1;PC;LAMPADA;0,7;0,05;0,06;0,07;0,075;0,000315;20;180;;;UNIDADE
48FOTOCEL000;48FOTOCEL000CX ;FOTOCELULA, 3 PINOS, EMBALAGEM TIPOCAIXA MATEIAL EMPREGADO PLASTICO METAIS E;100;PC;LAMPADA;0,7;5;0,33;0,32;0,39;0,041184;4;9;;;MASTER
48FPLUGCOB00;48FPLUGCOB00;PLUGUE PARA FITA LED COB PARA TENSOES DE;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FPLUGCOB00;48FPLUGCOB00CX ;PLUGUE PARA FITA LED COB PARA TENSOES DE;250;CX;LAMPADA;0,001;0,1;0,1;0,1;0,1;0,001;2;8;;;MASTER
48FPLUGCOB00;48FPLUGCOB00UN ;PLUGUE PARA FITA LED COB PARA TENSOES DE;10;CX;LAMPADA;0,001;0,1;0,1;0,1;0,1;0,001;2;8;;;MASTER
48FPLUGNEO00;48FPLUGNEO00;PLUGUE PARA FITA LED NEON PARA TENSOES D;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FPLUGNEO00;48FPLUGNEO00IN ;PLUGUE PARA FITA LED NEON PARA TENSOES D;10;CX;LAMPADA;0,001;0,778;0,5;0,2;0,27;0,027;2;8;;;MASTER
48FPLUGSMD00;48FPLUGSMD00;PLUGUE PARA FITA LED 120D PARA TENSOES D;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
48FPLUGSMD00;48FPLUGSMD00CX ;PLUGUE PARA FITA LED 120D PARA TENSOES D;400;CX;LAMPADA;0,001;0,1;0,1;0,1;0,1;0,001;2;8;;;MASTER
48FPLUGSMD00;48FPLUGSMD00UN ;PLUGUE PARA FITA LED 120D PARA TENSOES D;10;CX;LAMPADA;0,001;0,1;0,1;0,1;0,1;0,001;2;8;;;MASTER
48FPRESCOB00;48FPRESCOB00;PRESILHA DE FIXACAO PARA FITA LED COB PA;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;5;5;;;UNIDADE
48FPRESCOB00;48FPRESCOB00-100UN       ;PRESILHA DE FIXACAO PARA FITA LED COB PA;100;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;MASTER
48FPRESCOB00;48FPRESCOB00-100UN       ;PRESILHA DE FIXACAO PARA FITA LED COB PA;100;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;;;MASTER
48FPRESNEO00;48FPRESNEO00;PRESILHA DE FIXACAO PARA FITA LED NEON P;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;15;2;;;UNIDADE
48FPRESNEO00;48FPRESNEO00-100UN       ;PRESILHA DE FIXACAO PARA FITA LED NEON P;100;CX;LAMPADA;0,001;0,0001;0,0001;0,0001;0,0001;0;2;8;;;MASTER
48FPRESSMD00;48FPRESSMD00-100UN       ;PRESILHA PARA FITA LED 120D 127V/220V ;100;PC;LAMPADA;0;0,001;0,001;0,001;0,001;0;450;450;;;UNIDADE
48FPRESSMD00;48FPRESSMD00CX ;PRESILHA PARA FITA LED 120D 127V/220V ;6000;PC;LAMPADA;0;0,1;0,1;0,01;0,01;0,00001;110;110;;;MASTER
48FPRESSMD00;48FPRESSMD00;PRESILHA DE FIXACAO PARA FITA LED 120D P;1;PC;LAMPADA;0;0,001;0,001;0,001;0,001;0;3;15;;;UNIDADE
48FPRESSMD00;48FPRESSMD00-100UND      ;PRESILHA PARA FITA LED 120D 127V/220V ;100;PC;LAMPADA;0;0,001;0,001;0,001;0,001;0;2;8;;;MASTER
48FSMDF127R1;48FSMDF127R1;FITA LED DECORATIVA 6500K 120D IP65 50 M;1;CX;LAMPADA;0,001;2,5;0,09;0,2;0,2;0,0036;10;16;;;UNIDADE
48FSMDF127R2;48FSMDF127R2;FITA LED DECORATIVA 6500K 240D IP65 50 M;1;CX;LAMPADA;0,001;0,1;0,09;0,02;0,2;0,00036;2;8;;;UNIDADE
48FSMDF12C01;48FSMDF12C01;FITA LED DECORATIVA 6500K 120D IP20 5 ME;1;CX;LAMPADA;0,001;0,088;0,15;0,159;0,02;0,000477;8;350;7,90841E+12;;UNIDADE
48FSMDF12C01;48FSMDF12C01CX ;FITA LED DECORATIVA 6500K 120D IP20 5 ME;100;CX;LAMPADA;0,001;8,8;0,335;0,335;0,41;0,046012;5;8;7,90841E+12;;MASTER
48FSMDF12C02;48FSMDF12C02;FITA LED DECORATIVA 6500K 240D IP20 5 ME;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;7,90841E+12;;UNIDADE
48FSMDF12R01;48FSMDF12R01CX ;FITA LED DECORATIVA 6500K 120D IP20 50 M;10;CX;LAMPADA;0,001;5,7;0,15;0,35;0,34;0,01785;10;10;7,90841E+12;;MASTER
48FSMDF12R01;48FSMDF12R01;FITA LED DECORATIVA 6500K 120D IP20 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;7,90841E+12;;UNIDADE
48FSMDF220R1;48FSMDF220R1;FITA LED DECORATIVA 6500K 120D IP65 50 M;1;CX;LAMPADA;0,001;0,1;0,09;0,2;0,2;0,0036;10;16;;;UNIDADE
48FSMDF220R2;48FSMDF220R2;FITA LED DECORATIVA 6500K 240D IP65 50 M;1;CX;LAMPADA;0,001;3,3;0,11;0,285;0,29;0,009092;2;8;;;UNIDADE
48FSMDF24C02;48FSMDF24C02;FITA LED DECORATIVA 6500K 240D IP20 5 ME;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;7,90841E+12;;UNIDADE
48FSMDM127R1;48FSMDM127R1;FITA LED DECORATIVA 3000K 120D IP65 50 M;1;CX;LAMPADA;0,001;0,05;0,09;0,2;0,2;0,0036;2;8;;;UNIDADE
48FSMDM127R2;48FSMDM127R2;FITA LED DECORATIVA 3000K 240D IP65 50 M;1;CX;LAMPADA;0,001;0,1;0,09;0,1;0,1;0,0009;10;12;;;UNIDADE
48FSMDM12C01;48FSMDM12C01;FITA LED DECORATIVA 3000K 120D IP20 5 ME;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;200;200;7,90841E+12;;UNIDADE
48FSMDM12C01;48FSMDM12C01CX ;FITA LED DECORATIVA 3000K 120D IP20 5 ME;100;CX;LAMPADA;0,001;0,1;0,1;0,1;0,1;0,1;2;8;7,90841E+12;;MASTER
48FSMDM12C01;48FSMDM12C01CX ;FITA LED DECORATIVA 3000K 120D IP20 5 ME;100;CX;LAMPADA;0,001;0,1;0,1;0,1;0,1;0,1;2;8;7,90841E+12;;MASTER
48FSMDM12C02;48FSMDM12C02;FITA LED DECORATIVA 3000K 240D IP20 5 ME;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;200;200;7,90841E+12;;UNIDADE
48FSMDM12C02;48FSMDM12C02CX ;FITA LED DECORATIVA 3000K 240D IP20 5 ME;20;CX;LAMPADA;0,001;1;0,1;0,2;0,1;0,002;8;8;7,90841E+12;;MASTER
48FSMDM12R01;48FSMDM12R01;FITA LED DECORATIVA 3000K 120D IP20 50 M;1;CX;LAMPADA;0,001;0,59;0,01;0,36;0,36;0,001296;200;200;7,90841E+12;;UNIDADE
48FSMDM12R01;48FSMDM12R01CX ;FITA LED DECORATIVA 3000K 120D IP20 50 M;10;CX;LAMPADA;0,001;5,9;0,016;0,41;0,405;0,002657;200;200;7,90841E+12;;MASTER
48FSMDM220R1;48FSMDM220R1;FITA LED DECORATIVA 3000K 120D IP65 50 M;1;CX;LAMPADA;0,001;2,5;0,12;0,245;0,245;0,007203;2;8;;;UNIDADE
48FSMDM220R2;48FSMDM220R2;FITA LED DECORATIVA 3000K 240D IP65 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;10;12;;;UNIDADE
48FSMDM24C02;48FSMDM24C02;FITA LED DECORATIVA 3000K 240D IP20 5 ME;1;CX;LAMPADA;0,001;0,128;0,155;0,155;0,02;0,000481;200;200;7,90841E+12;;UNIDADE
48FSMDM24C02;48FSMDM24C02CX ;FITA LED DECORATIVA 3000K 240D IP20 5 ME;100;CX;LAMPADA;0,001;12,8;0,33;0,33;0,435;0,047372;200;200;7,90841E+12;;MASTER
48FSMDN127R1;48FSMDN127R1;FITA LED DECORATIVA 4000K 120D IP65 50 M;1;CX;LAMPADA;0,001;2,5;0,09;0,2;0,2;0,0036;10;16;;;UNIDADE
48FSMDN127R2;48FSMDN127R2;FITA LED DECORATIVA 4000K 240D IP65 50 M;1;CX;LAMPADA;0,001;3,3;0,11;0,285;0,29;0,009092;8;12;;;UNIDADE
48FSMDN12C01;48FSMDN12C01;FITA LED DECORATIVA 4000K 120D IP20 5 ME;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;200;200;7,90841E+12;;UNIDADE
48FSMDN12C01;48FSMDN12C01CX ;FITA LED DECORATIVA 4000K 120D IP20 5 ME;100;CX;LAMPADA;0,001;1;0,1;0,1;0,1;0,001;2;8;7,90841E+12;;MASTER
48FSMDN12C01;48FSMDN12C01CX ;FITA LED DECORATIVA 4000K 120D IP20 5 ME;100;CX;LAMPADA;0,001;1;0,1;0,1;0,1;0,001;2;8;7,90841E+12;;MASTER
48FSMDN12C02;48FSMDN12C02;FITA LED DECORATIVA 4000K 240D IP20 5 ME;1;CX;LAMPADA;0,001;0,106;0,155;0,155;0,02;0,000481;200;200;7,90841E+12;;UNIDADE
48FSMDN12C02;48FSMDN12C02CX ;FITA LED DECORATIVA 4000K 240D IP20 5 ME;100;CX;LAMPADA;0,001;10,6;0,33;0,33;0,435;0,047372;200;200;7,90841E+12;;MASTER
48FSMDN12R01;48FSMDN12R01;FITA LED DECORATIVA 4000K 120D IP20 50 M;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;200;200;;;UNIDADE
48FSMDN220R1;48FSMDN220R1;FITA LED DECORATIVA 4000K 120D IP65 50 M;1;CX;LAMPADA;0,001;2,5;0,12;0,245;0,245;0,007203;10;16;;;UNIDADE
48FSMDN220R2;48FSMDN220R2;FITA LED DECORATIVA 4000K 240D IP65 50 M;1;CX;LAMPADA;0,001;3,3;0,11;0,285;0,29;0,009092;2;8;;;UNIDADE
48FSMDN24C02;48FSMDN24C02;FITA LED DECORATIVA 4000K 240D IP20 5 ME;1;CX;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;200;200;7,90841E+12;;UNIDADE
48FSMDN24C02;48FSMDN24C02CX ;FITA LED DECORATIVA 4000K 240D IP20 5 ME;100;CX;LAMPADA;0,001;0,1;0,1;0,1;0,1;0,001;2;8;7,90841E+12;;MASTER
48FSMDRGBB28;48FSMDRGBB28;FITA LED DECORATIVA RGB 2835 IP20 5 METR;1;CX;LAMPADA;0,001;0,184;0,155;0,22;0,05;0,001705;8;125;7,90841E+12;;UNIDADE
48FSMDRGBB28;48FSMDRGBB28CX ;FITA LED DECORATIVA RGB 2835 IP20 5 METR;50;CX;LAMPADA;0,001;9,8;0,325;0,4;0,55;0,0715;4;5;7,90841E+12;;MASTER
48FSMDRGBB50;48FSMDRGBB50CX ;FITA LED DECORATIVA RGB 5050 IP20 5 METR;50;CX;LAMPADA;0,001;13;0,365;0,4;0,64;0,09344;4;4;;;MASTER
48FSMDRGBB50;48FSMDRGBB50;FITA LED DECORATIVA RGB 5050 IP20 5 METR;1;CX;LAMPADA;0,001;0,26;0,155;0,225;0,06;0,002093;2;8;;;UNIDADE
48INTWIFI100;48INTWIFI100;INTERRUPTOR INTELIGENTE, WIFI, UM BOTAO ;1;PC;LAMPADA;0,001;0,19;0,12;0,145;0,045;0,000783;10;160;7,90841E+12;;UNIDADE
48INTWIFI100;48INTWIFI100CX ;INTERRUPTOR INTELIGENTE, WIFI, UM BOTAO ;40;PC;LAMPADA;0,001;7,6;0,265;0,265;0,445;0,03125;5;8;7,90841E+12;;MASTER
48INTWIFI200;48INTWIFI200CX ;INTERRUPTOR INTELIGENTE, WIFI, DOIS BOTO;40;PC;LAMPADA;0,001;8,2;0,278;0,255;0,49;0,033362;6;8;;;MASTER
48INTWIFI200;48INTWIFI200;INTERRUPTOR INTELIGENTE, WIFI, DOIS BOTO;1;PC;LAMPADA;0,001;0,202;0,012;0,04;0,19;0,000091;2;8;;;UNIDADE
48L3U15WB003;48L3U15WB003;LAMPADA ELETRONICA 3U,15W,127V,6400K,E27;1;PC;LAMPADA;0,001;0,7;0,172;0,41;0,41;0,028913;15;100;7,89701E+12;;UNIDADE
48L3U15WB003;48L3U15WB003CX ;LAMPADA ELETRONICA 3U,15W,127V,6400K,E27;50;PC;LAMPADA;0,001;4,4;0,173;0,23;0,46;0,018303;3;10;7,89701E+12;;MASTER
48L3U15WB003;48L3U15WB003INNER        ;LAMPADA ELETRONICA 3U,15W,127V,6400K,E27;10;PC;LAMPADA;0,001;0,725;0,155;0,95;0,235;0,034604;2;8;7,89701E+12;;INNER
48L3U15WB005;48L3U15WB005;LAMPADA ELETRONICA 3U,15W,127V,6400K,E27;1;PC;LAMPADA;0,088;0,064;0,01;0,04;0,04;0,000016;6;100;;;UNIDADE
48L3U15WB005;48L3U15WB005CX ;LAMPADA ELETRONICA 3U,15W,127V,6400K,E27;50;PC;LAMPADA;0,088;4;0,18;0,22;0,47;0,018612;6;10;;;MASTER
48L3U15WB005;48L3U15WB005CX ;LAMPADA ELETRONICA 3U,15W,127V,6400K,E27;50;PC;LAMPADA;0,088;4;0,18;0,22;0,47;0,018612;6;10;;;MASTER
